Oxysoft export of:	C:\Users\NIRS\Desktop\colm1222
Export date:	2016/11/23 17:17:46
Start of measurement:	2016-11-23 17:13:14.284

Datafile sample rate:	10.00	Hz
Datafile duration:	228.00	s
Datafile total number of samples:	2280

Description:	

Optode-template:	3 x 1 channel (split) I
Optode distance (mm):	 10.00	10.00	10.00
Optode gradients (mm):	 -	-	-
DPF:	4.00	4.00	4.00

Device id:	10221
# Receivers:	2
# Light sources:	8
# ADC:	0

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	762	nm
1	3	847	nm
1	4	761	nm
1	5	847	nm
1	6	761	nm
1	7	847	nm
1	8	761	nm

Export sample rate:	10.00	Hz
No time span selected, exporting full time span



Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1 - Tx1 O2Hb (colm1222)
3	Rx1 - Tx1 HHb (colm1222)
4	Rx2a - Tx2 O2Hb (colm1222)
5	Rx2a - Tx2 HHb (colm1222)
6	Rx2b - Tx3 O2Hb (colm1222)
7	Rx2b - Tx3 HHb (colm1222)
8	(Event)


1	2	3	4	5	6	7	8
   590	 2.1993	 1.1738	41.3007	21.1834	-82.3554	-8.3099	 
   591	 2.1257	 1.2015	41.3007	21.1834	-82.2779	-8.2635	 
   592	 2.0135	 1.2059	41.3007	21.1834	-82.4242	-8.2095	 
   593	 1.9012	 1.2103	41.3007	21.1834	-82.5404	-8.2790	 
   594	 2.3929	 1.2898	41.3007	21.1834	-81.4173	-7.6067	 
   595	 2.8846	 1.3693	41.3007	21.1834	-79.9284	-7.0695	 
   596	 2.8498	 1.4201	18.1151	29.7448	-78.7450	-6.0071	 
   597	 2.9621	 1.4157	31.4326	10.3211	-77.6734	-4.9410	 
   598	 3.0783	 1.4853	18.1151	29.7448	-75.5304	-3.4458	 
   599	 2.9660	 1.4897	11.8309	17.5592	-67.5778	 3.4383	 
   600	 2.7801	 1.5217	 5.7710	 7.9146	-55.2267	15.8576	 
   601	 3.1325	 1.8044	-17.4698	-2.2453	-55.7174	15.1392	 
   602	 3.5894	 1.9347	-31.6261	-4.7021	-41.6595	20.3687	 
   603	 3.6630	 1.9071	-37.8627	-15.4435	-35.0312	32.0524	 
   604	 3.5855	 1.8607	-37.8627	-15.4435	-36.6832	33.1872	 
   605	 3.6978	 1.8563	-43.5407	-7.1620	-34.3981	35.1921	 
   606	 4.6387	 1.9181	-41.0612	-1.2181	-31.7387	37.2088	 
   607	 5.0568	 2.0252	-28.5140	 1.8328	-29.1740	38.8856	 
   608	 4.8671	 1.9833	-17.4698	-2.2453	-29.6302	38.1170	 
   609	 4.7122	 1.8905	-28.5140	 1.8328	-30.3187	37.8464	 
   610	 4.6309	 1.7701	-41.0612	-1.2181	-33.4082	36.7757	 
   611	 5.0839	 1.8264	-41.0612	-1.2181	-37.6253	34.3222	 
   612	 4.8942	 1.7845	-28.5140	 1.8328	-43.2456	28.9758	 
   613	 4.3172	 1.5106	11.8309	17.5592	-50.7341	19.1840	 
   614	 3.7054	 1.2875	18.1151	29.7448	-64.7371	 7.8995	 
   615	 2.8265	 0.9761	41.3007	21.1834	-76.9458	-2.7357	 
   616	 2.1334	 0.6327	41.3007	21.1834	-82.9664	-8.5340	 
   617	 2.4354	 0.6702	41.3007	21.1834	-84.7395	-10.7281	 
   618	 2.4741	 0.6934	24.0946	46.2786	-86.1768	-11.6592	 
   619	 2.2882	 0.7255	41.3007	21.1834	-86.6028	-11.9142	 
   620	 2.4741	 0.6934	41.3007	21.1834	-86.5684	-11.9644	 
   621	 2.5128	 0.7166	41.3007	21.1834	-87.1665	-11.9684	 
   622	 2.3270	 0.7486	41.3007	21.1834	-87.3945	-12.0342	 
   623	 2.2882	 0.7255	41.3007	21.1834	-87.7301	-12.0227	 
   624	 2.1411	 0.7807	41.3007	21.1834	-87.6053	-11.8064	 
   625	 2.1372	 0.7067	41.3007	21.1834	-87.8204	-11.6520	 
   626	 2.1024	 0.7575	41.3007	21.1834	-87.9323	-11.6482	 
   627	 2.7878	 0.9529	41.3007	21.1834	-85.8022	-10.3731	 
   628	 3.1672	 1.0369	41.3007	21.1834	-85.4623	-10.3112	 
   629	 3.1285	 1.0137	41.3007	21.1834	-85.8022	-10.3731	 
   630	 3.2408	 1.0092	41.3007	21.1834	-85.3890	-9.7011	 
   631	 3.2446	 1.0832	41.3007	21.1834	-85.2298	-9.5350	 
   632	 3.1711	 1.1109	41.3007	21.1834	-85.2556	-9.3380	 
   633	 3.1363	 1.1617	18.1151	29.7448	-85.2857	-9.2145	 
   634	 3.0240	 1.1661	18.1151	29.7448	-85.3932	-9.1373	 
   635	 2.9504	 1.1937	41.3007	21.1834	-85.5438	-9.1566	 
   636	 2.8769	 1.2213	18.1151	29.7448	-85.9569	-9.1915	 
   637	 3.4460	 1.3472	18.1151	29.7448	-84.3303	-8.2178	 
   638	 4.0888	 1.4455	18.1151	29.7448	-83.0695	-7.7463	 
   639	 4.1662	 1.4918	18.1151	29.7448	-83.4051	-7.7348	 
   640	 4.2785	 1.4874	18.1151	29.7448	-83.3233	-7.6151	 
   641	 4.3559	 1.5338	18.1151	29.7448	-83.2416	-7.4953	 
   642	 4.2824	 1.5614	18.1151	29.7448	-83.6202	-7.5804	 
   643	 4.1701	 1.5658	18.1151	29.7448	-83.8870	-7.6693	 
   644	 4.2824	 1.5614	31.4326	10.3211	-83.3190	-7.5417	 
   645	 4.4295	 1.5062	11.8309	17.5592	-77.0751	-3.6625	 
   646	 4.6424	 1.2753	-13.3852	 4.9426	-62.0439	 6.6801	 
   647	 4.6346	 1.1274	-25.3286	-13.8870	-52.9560	 9.9964	 
   648	 5.6568	 1.3095	-37.8627	-15.4435	-39.7112	16.0133	 
   649	 6.3343	 1.3570	-48.5379	-17.1616	-20.6871	26.2684	 
   650	 6.0981	 1.1439	-53.5048	-25.3731	-15.8713	31.9119	 
   651	 6.1678	 1.0423	-60.0143	-22.9694	-13.2762	35.3767	 
   652	 6.1678	 1.0423	-57.9439	-18.8985	-10.2295	37.6252	 
   653	 5.8658	 1.0047	-51.0687	-21.4373	-9.4160	38.7492	 
   654	 5.6799	 1.0368	-51.0687	-21.4373	-9.5668	38.0926	 
   655	 5.6761	 0.9628	-57.9439	-18.8985	-9.8681	37.4168	 
   656	 5.5212	 0.8700	-57.9439	-18.8985	-12.8461	34.4307	 
   657	 5.3276	 0.7540	-48.5379	-17.1616	-16.8350	32.6801	 
   658	 5.8463	 0.6347	-41.0612	-1.2181	-25.8884	29.9508	 
   659	 6.4464	 0.6358	-9.2229	13.4512	-43.5438	22.0015	 
   660	 6.3381	 0.7142	18.1151	29.7448	-68.1969	 5.6161	 
   661	 6.0322	 0.6027	18.1151	29.7448	-82.7206	-5.6261	 
   662	 5.3894	 0.5044	18.1151	29.7448	-87.6006	-9.8215	 
   663	 4.2898	 0.2759	41.3007	21.1834	-89.2918	-11.2586	 
   664	 3.6045	 0.0804	18.1151	29.7448	-90.4838	-11.8305	 
   665	 3.5270	 0.0340	18.1151	29.7448	-91.3358	-12.3405	 
   666	 3.4147	 0.0385	18.1151	29.7448	-92.0544	-12.4875	 
   667	 3.3412	 0.0661	18.1151	29.7448	-92.9709	-12.8238	 
   668	 3.9065	 0.1180	18.1151	29.7448	-91.7100	-11.7151	 
   669	 4.7389	 0.2582	18.1151	29.7448	-89.8123	-10.5791	 
   670	 4.9674	 0.3233	18.1151	29.7448	-90.5783	-10.8960	 
   671	 5.0448	 0.3697	18.1151	29.7448	-91.0258	-10.8807	 
   672	 5.2345	 0.4117	18.1151	29.7448	-91.0559	-10.7572	 
   673	 5.1997	 0.4625	18.1151	29.7448	-91.8304	-11.2208	 
   674	 5.1262	 0.4901	18.1151	29.7448	-92.5920	-11.4643	 
   675	 5.0913	 0.5409	18.1151	29.7448	-92.9320	-11.5262	 
   676	 5.0178	 0.5685	18.1151	29.7448	-93.1944	-11.5418	 
   677	 4.9790	 0.5453	18.1151	29.7448	-93.2245	-11.4182	 
   678	 5.1339	 0.6381	18.1151	29.7448	-92.2735	-10.4950	 
   679	 6.0399	 0.7507	18.1151	29.7448	-89.0461	-8.3507	 
   680	 6.2684	 0.8158	18.1151	29.7448	-89.2010	-8.4434	 
   681	 6.3110	 0.9130	18.1151	29.7448	-89.4204	-8.3624	 
   682	 6.4620	 0.9318	18.1151	29.7448	-89.0288	-8.0572	 
   683	 6.3846	 0.8854	18.1151	29.7448	-89.5624	-8.2350	 
   684	 6.2723	 0.8898	18.1151	29.7448	-90.2078	-8.4090	 
   685	 6.1987	 0.9175	18.1151	29.7448	-90.5821	-8.4207	 
   686	 6.0864	 0.9219	18.1151	29.7448	-90.8403	-8.3628	 
   687	 6.0477	 0.8987	18.1151	29.7448	-90.2851	-7.8182	 
   688	 6.0129	 0.9495	11.8309	17.5592	-84.9792	-4.0050	 
   689	 6.7718	 1.1173	 5.7710	 7.9146	-69.4621	 4.4340	 
   690	 6.9615	 1.1593	-28.5140	 1.8328	-48.6305	16.8329	 
   691	 6.9576	 1.0853	-51.7324	-4.1372	-39.3360	20.4853	 
   692	 7.2984	 1.1460	-46.0544	-12.4186	-31.6858	20.9589	 
   693	 7.2557	 1.0488	-55.8520	-14.4608	-15.7990	27.4247	 
   694	 6.7988	 0.9185	-60.0143	-22.9694	-12.5761	28.8584	 
   695	 6.4930	 0.8070	-62.0287	-26.7236	-13.1698	28.9277	 
   696	 6.2645	 0.7418	-67.9530	-24.5360	-13.3247	28.8350	 
   697	 5.9586	 0.6303	-67.9530	-24.5360	-13.3290	28.7616	 
   698	 5.6179	 0.5696	-62.0287	-26.7236	-13.6216	28.8696	 
   699	 5.9199	 0.6071	-55.8848	-28.9923	-14.2499	28.3520	 
   700	 7.0505	 0.7109	-62.0287	-26.7236	-13.5271	27.9352	 
   701	 7.0427	 0.5629	-57.9439	-18.8985	-17.9202	27.5707	 
   702	 6.8064	 0.3498	-48.5379	-17.1616	-25.5745	28.9352	 
   703	 6.7987	 0.2018	-31.6261	-4.7021	-32.8547	28.4000	 
   704	 6.4153	 0.0439	-9.2229	13.4512	-48.7845	21.8376	 
   705	 5.9275	 0.0384	-1.4866	36.9829	-70.9375	 6.6656	 
   706	 5.2887	 0.0141	18.1151	29.7448	-84.2431	-2.2901	 
   707	 4.7582	-0.0886	18.1151	29.7448	-89.1188	-6.4121	 
   708	 4.2743	-0.0201	18.1151	29.7448	-87.1008	-5.7704	 
   709	 4.0110	-0.0345	-1.4866	36.9829	-87.6647	-7.0990	 
   710	 4.6924	 0.0870	31.4326	10.3211	-86.3093	-6.9248	 
   711	 4.7699	 0.1334	18.1151	29.7448	-86.8516	-7.8866	 
   712	 4.5066	 0.1190	18.1151	29.7448	-87.6218	-8.2768	 
   713	 4.4718	 0.1698	31.4326	10.3211	-87.2647	-7.9214	 
   714	 4.3982	 0.1975	18.1151	29.7448	-87.3034	-7.9446	 
   715	 4.2085	 0.1555	18.1151	29.7448	-87.8714	-8.0722	 
   716	 4.0226	 0.1875	18.1151	29.7448	-88.2027	-7.9874	 
   717	 4.0226	 0.1875	-1.4866	36.9829	-88.2284	-7.7905	 
   718	 3.8368	 0.2196	-1.4866	36.9829	-88.4091	-7.6863	 
   719	 3.5735	 0.2052	31.4326	10.3211	-88.8566	-7.6710	 
   720	 4.1775	 0.2803	31.4326	10.3211	-86.0682	-6.0018	 
   721	 4.5183	 0.3410	18.1151	29.7448	-85.1689	-5.9590	 
   722	 4.4099	 0.4194	-1.4866	36.9829	-86.1973	-6.2915	 
   723	 4.5260	 0.4890	31.4326	10.3211	-85.9520	-5.9323	 
   724	 4.5648	 0.5122	-1.4866	36.9829	-85.9950	-6.0288	 
   725	 4.4912	 0.5398	-1.4866	36.9829	-86.7610	-6.3457	 
   726	 4.3789	 0.5442	31.4326	10.3211	-87.0621	-6.3844	 
   727	 4.3054	 0.5719	11.8309	17.5592	-87.2729	-6.1567	 
   728	 4.2667	 0.5487	11.8309	17.5592	-87.3891	-6.2262	 
   729	 4.1583	 0.6271	-1.4866	36.9829	-87.7548	-6.0912	 
   730	 4.8397	 0.7485	18.1151	29.7448	-84.0843	-4.0356	 
   731	 5.1417	 0.7861	-1.4866	36.9829	-83.7530	-4.1204	 
   732	 5.0682	 0.8137	-1.4866	36.9829	-84.2048	-4.1785	 
   733	 5.1456	 0.8601	-1.4866	36.9829	-83.8389	-3.6763	 
   734	 5.0721	 0.8877	-1.4866	36.9829	-83.8045	-3.7265	 
   735	 4.9210	 0.8689	11.8309	17.5592	-84.4887	-3.9237	 
   736	 4.7352	 0.9009	11.8309	17.5592	-84.7425	-3.7925	 
   737	 4.6578	 0.8546	-1.4866	36.9829	-84.4671	-3.5568	 
   738	 4.4371	 0.9374	11.8309	17.5592	-84.6091	-3.4295	 
   739	 4.2435	 0.8215	11.8309	17.5592	-85.0265	-3.5377	 
   740	 4.3906	 0.7662	11.8309	17.5592	-84.1916	-2.6840	 
   741	 5.0372	 0.9385	-1.4866	36.9829	-80.9212	-1.0803	 
   742	 5.2308	 1.0544	11.8309	17.5592	-81.2956	-1.0921	 
   743	 5.6103	 1.1384	-5.1377	23.8250	-75.9639	 2.5242	 
   744	 6.2840	 1.1118	-25.4534	 9.3989	-55.4597	12.5327	 
   745	 6.4737	 1.1538	-53.7342	-9.5828	-34.3458	15.7563	 
   746	 6.1639	 0.9683	-46.0544	-12.4186	-24.3067	20.6331	 
   747	 6.0477	 0.8987	-46.0544	-12.4186	-18.8630	24.8827	 
   748	 5.8541	 0.7827	-57.9439	-18.8985	-16.9521	27.5131	 
   749	 5.5908	 0.7684	-66.1581	-20.7008	-18.7032	28.2347	 
   750	 5.3276	 0.7540	-66.1581	-20.7008	-19.4558	30.0494	 
   751	 5.3624	 0.7032	-64.4535	-16.4948	-16.9340	32.2668	 
   752	 6.1832	 0.6215	-61.0483	-6.8820	-13.4614	34.1332	 
   753	 5.9508	 0.4823	-51.7324	-4.1372	-11.5465	35.5626	 
   754	 5.7572	 0.3664	-51.7324	-4.1372	-11.7444	35.3733	 
   755	 5.7494	 0.2184	-43.5407	-7.1620	-12.2949	36.8135	 
   756	 5.1764	 0.0185	-48.1157	 9.0709	-21.2058	36.5056	 
   757	 4.4523	-0.2001	-28.5140	 1.8328	-34.8934	32.4888	 
   758	 4.0729	-0.2841	-22.6076	18.3936	-46.1198	29.0251	 
   759	 3.9915	-0.4044	-20.1315	29.3616	-58.8526	22.8190	 
   760	 3.6934	-0.3680	11.8309	17.5592	-70.5577	13.1224	 
   761	 3.7709	-0.3216	18.1151	29.7448	-83.7772	 4.3598	 
   762	 4.4949	-0.1030	41.3007	21.1834	-90.5549	-0.9715	 
   763	 4.7582	-0.0886	24.0946	46.2786	-93.1499	-3.1619	 
   764	 4.7273	 0.0362	24.0946	46.2786	-93.4770	-3.6409	 
   765	 4.8434	 0.1058	18.1151	29.7448	-92.5389	-3.5749	 
   766	 4.6963	 0.1610	18.1151	29.7448	-93.2146	-4.2625	 
   767	 4.5066	 0.1190	18.1151	29.7448	-94.0279	-4.7494	 
   768	 4.2859	 0.2019	18.1151	29.7448	-94.3205	-4.6413	 
   769	 4.0226	 0.1875	18.1151	29.7448	-94.1870	-4.2783	 
   770	 3.7245	 0.2240	 0.9090	54.8401	-94.2085	-4.0080	 
   771	 3.4613	 0.2096	 0.9090	54.8401	-94.1568	-3.7647	 
   772	 3.8407	 0.2936	 0.9090	54.8401	-92.2289	-2.1151	 
   773	 4.5609	 0.4382	18.1151	29.7448	-89.6040	-0.6854	 
   774	 4.6035	 0.5354	 0.9090	54.8401	-89.6083	-0.7588	 
   775	 4.7158	 0.5310	18.1151	29.7448	-89.5136	-0.4190	 
   776	 4.8319	 0.6005	18.1151	29.7448	-88.8810	 0.1721	 
   777	 4.7584	 0.6282	18.1151	29.7448	-89.2553	 0.1604	 
   778	 4.6461	 0.6326	18.1151	29.7448	-89.6296	 0.1487	 
   779	 4.4642	 0.7386	18.1151	29.7448	-89.8792	 0.3533	 
   780	 4.4990	 0.6878	18.1151	29.7448	-89.9523	 0.3803	 
   781	 4.3132	 0.7198	18.1151	29.7448	-90.4385	 0.3724	 
   782	 4.6152	 0.7574	18.1151	29.7448	-89.4186	 1.1953	 
   783	 5.2231	 0.9064	18.1151	29.7448	-87.5640	 2.2347	 
   784	 5.2618	 0.9296	18.1151	29.7448	-88.1449	 1.8869	 
   785	 5.3005	 0.9528	18.1151	29.7448	-88.2782	 2.1610	 
   786	 5.4167	 1.0224	18.1151	29.7448	-87.8522	 2.4161	 
   787	 5.3779	 0.9992	18.1151	29.7448	-88.1964	 2.2808	 
   788	 5.2308	 1.0544	18.1151	29.7448	-88.3470	 2.2614	 
   789	 5.1573	 1.0821	18.1151	29.7448	-87.6843	 2.7289	 
   790	 5.2347	 1.1284	-1.4866	36.9829	-84.7410	 4.4908	 
   791	 5.0837	 1.1097	-20.1315	29.3616	-70.0673	12.5665	 
   792	 5.1921	 1.0312	-25.4534	 9.3989	-48.1864	21.8417	 
   793	 6.0942	 1.0699	-53.7342	-9.5828	-30.9156	20.7120	 
   794	 6.6595	 1.1217	-59.4122	-1.3014	-22.9427	20.9540	 
   795	 6.6556	 1.0478	-46.0544	-12.4186	-19.9604	24.0135	 
   796	 6.6130	 0.9506	-53.7342	-9.5828	-18.4153	26.1417	 
   797	 6.3846	 0.8854	-53.7342	-9.5828	-17.1416	26.8334	 
   798	 5.9742	 0.9263	-53.7342	-9.5828	-16.5477	27.4013	 
   799	 5.7070	 0.8380	-48.5379	-17.1616	-16.3197	27.4670	 
   800	 5.4398	 0.7496	-53.7342	-9.5828	-16.2896	27.3434	 
   801	 5.1727	 0.6613	-53.7342	-9.5828	-16.4101	27.2005	 
   802	 4.9403	 0.5221	-53.7342	-9.5828	-16.5435	26.8375	 
   803	 5.2075	 0.6105	-48.5379	-17.1616	-16.9394	26.4589	 
   804	 5.8812	 0.5839	-57.9439	-18.8985	-18.1961	24.7864	 
   805	 5.2655	 0.2869	-57.9439	-18.8985	-25.2656	24.0233	 
   806	 4.6846	-0.0610	-49.8381	 2.0228	-32.8976	28.9406	 
   807	 4.5646	-0.2046	-34.6758	22.8499	-44.0201	29.1493	 
   808	 4.3361	-0.2697	-9.2229	13.4512	-52.7592	27.3160	 
   809	 4.1464	-0.3117	11.8309	17.5592	-61.5763	22.2505	 
   810	 3.9993	-0.2564	-1.4866	36.9829	-71.5298	15.0182	 
   811	 3.6625	-0.2432	-1.4866	36.9829	-81.3585	 7.3650	 
   812	 3.3992	-0.2575	18.1151	29.7448	-87.0863	 2.7330	 
   813	 3.4418	-0.1603	18.1151	29.7448	-89.4144	 0.6315	 
   814	 4.2781	 0.0539	18.1151	29.7448	-87.7707	 1.2614	 
   815	 4.5840	 0.1654	18.1151	29.7448	-88.3732	 0.5468	 
   816	 4.5840	 0.1654	18.1151	29.7448	-89.1822	 0.1334	 
   817	 4.6654	 0.2858	18.1151	29.7448	-89.3672	 0.1642	 
   818	 4.6654	 0.2858	-1.4866	36.9829	-90.2106	-0.1991	 
   819	 4.5570	 0.3642	-1.4866	36.9829	-91.1916	-0.3616	 
   820	 4.4486	 0.4426	18.1151	29.7448	-91.8284	-0.3888	 
   821	 4.4099	 0.4194	18.1151	29.7448	-92.2802	-0.4469	 
   822	 4.3712	 0.3962	18.1151	29.7448	-92.8051	-0.4780	 
   823	 4.2628	 0.4747	 0.9090	54.8401	-93.3258	-0.4356	 
   824	 4.9829	 0.6193	 0.9090	54.8401	-90.8772	 1.1716	 
   825	 5.3276	 0.7540	 0.9090	54.8401	-90.5847	 1.0636	 
   826	 5.2927	 0.8048	18.1151	29.7448	-91.2989	 0.9900	 
   827	 5.4089	 0.8744	18.1151	29.7448	-91.0579	 1.2758	 
   828	 5.3741	 0.9252	 0.9090	54.8401	-91.3290	 1.1135	 
   829	 5.2618	 0.9296	18.1151	29.7448	-92.0132	 0.9164	 
   830	 5.1495	 0.9341	 0.9090	54.8401	-92.4607	 0.9317	 
   831	 5.0759	 0.9617	 0.9090	54.8401	-92.5682	 1.0089	 
   832	 4.8901	 0.9937	18.1151	29.7448	-92.7532	 1.0397	 
   833	 4.7430	 1.0489	18.1151	29.7448	-93.2007	 1.0550	 
   834	 5.4283	 1.2444	18.1151	29.7448	-90.5284	 2.6546	 
   835	 5.9936	 1.2963	18.1151	29.7448	-89.6463	 3.0411	 
   836	 6.0323	 1.3195	 0.9090	54.8401	-89.6850	 3.0179	 
   837	 6.1872	 1.4122	18.1151	29.7448	-89.0524	 3.6089	 
   838	 6.2260	 1.4354	18.1151	29.7448	-88.7340	 3.9411	 
   839	 6.2260	 1.4354	-1.4866	36.9829	-87.6022	 4.7602	 
   840	 6.2995	 1.4078	-1.4866	36.9829	-76.2291	10.7186	 
   841	 6.1872	 1.4122	-22.6076	18.3936	-57.5972	17.4826	 
   842	 5.9162	 1.2499	-59.4122	-1.3014	-42.9252	16.6379	 
   843	 5.6877	 1.1847	-59.4122	-1.3014	-27.5725	20.3771	 
   844	 5.7574	 1.0831	-53.7342	-9.5828	-17.4516	25.3736	 
   845	 6.3227	 1.1350	-53.7342	-9.5828	-14.5510	28.9504	 
   846	 6.5511	 1.2002	-49.8381	 2.0228	-9.9678	33.1805	 
   847	 6.1795	 1.2642	-43.5407	-7.1620	-7.3169	35.6876	 
   848	 6.1059	 1.2919	-43.5407	-7.1620	-7.2782	35.7107	 
   849	 5.9510	 1.1991	-43.5407	-7.1620	-6.6113	35.6144	 
   850	 5.4593	 1.1196	-58.0299	 5.0477	-6.7318	35.4715	 
   851	 5.1534	 1.0081	-49.8381	 2.0228	-6.3704	35.2631	 
   852	 4.8901	 0.9937	-49.8381	 2.0228	-6.6028	35.1240	 
   853	 4.5107	 0.9098	-43.5407	-7.1620	-6.8782	34.8883	 
   854	 4.3597	 0.8910	-51.7324	-4.1372	-6.9470	34.9887	 
   855	 5.3044	 1.0268	-53.7342	-9.5828	-9.4557	33.6286	 
   856	 5.6373	 0.9396	-51.7324	-4.1372	-23.4312	31.7048	 
   857	 5.1804	 0.8093	-25.4534	 9.3989	-41.3822	30.7991	 
   858	 5.2231	 0.9064	-5.1377	23.8250	-52.4533	29.3396	 
   859	 4.9172	 0.7949	18.1151	29.7448	-71.9208	17.8989	 
   860	 4.4719	 0.8866	24.0946	46.2786	-86.6937	 8.1356	 
   861	 4.1699	 0.8491	41.3007	21.1834	-90.5452	 4.9098	 
   862	 3.8292	 0.7883	24.0946	46.2786	-92.4387	 3.2101	 
   863	 3.4149	 0.7552	18.1151	29.7448	-94.0008	 2.0626	 
   864	 3.2252	 0.7133	18.1151	29.7448	-94.9733	 1.4097	 
   865	 3.9841	 0.8811	18.1151	29.7448	-92.2022	 2.7854	 
   866	 4.2900	 0.9926	24.0946	46.2786	-91.8451	 2.5036	 
   867	 4.4062	 1.0622	24.0946	46.2786	-92.2066	 2.0748	 
   868	 4.5610	 1.1550	18.1151	29.7448	-91.9054	 2.1135	 
   869	 4.6424	 1.2753	 0.9090	54.8401	-91.9184	 1.8934	 
   870	 4.6463	 1.3493	18.1151	29.7448	-92.3788	 1.6886	 
   871	 4.5379	 1.4278	 0.9090	54.8401	-92.7057	 1.8468	 
   872	 4.5379	 1.4278	 0.9090	54.8401	-92.8133	 1.9240	 
   873	 4.4334	 1.5802	18.1151	29.7448	-92.8219	 1.7773	 
   874	 4.2824	 1.5614	 0.9090	54.8401	-93.2049	 1.6188	 
   875	 4.6618	 1.6453	18.1151	29.7448	-92.0602	 2.6580	 
   876	 5.4943	 1.7856	18.1151	29.7448	-89.5687	 3.7246	 
   877	 5.5756	 1.9059	 0.9090	54.8401	-89.9904	 3.5430	 
   878	 5.7266	 1.9247	 0.9090	54.8401	-90.0937	 3.6935	 
   879	 5.7731	 2.0959	 0.9090	54.8401	-89.7451	 3.9022	 
   880	 5.7344	 2.0727	 0.9090	54.8401	-90.2400	 3.7476	 
   881	 5.5873	 2.1279	18.1151	29.7448	-90.5411	 3.7088	 
   882	 5.5525	 2.1787	18.1151	29.7448	-90.6401	 3.9328	 
   883	 5.4750	 2.1323	18.1151	29.7448	-90.5970	 4.0293	 
   884	 5.3627	 2.1368	18.1151	29.7448	-90.8208	 4.0370	 
   885	 5.2505	 2.1412	 0.9090	54.8401	-91.1176	 4.0716	 
   886	 5.8583	 2.2903	18.1151	29.7448	-88.7379	 5.7793	 
   887	 6.3501	 2.3698	 0.9090	54.8401	-87.5847	 6.3280	 
   888	 6.3888	 2.3929	 0.9090	54.8401	-87.9117	 6.4862	 
   889	 6.4236	 2.3421	18.1151	29.7448	-85.8117	 7.8849	 
   890	 6.4197	 2.2681	-1.4866	36.9829	-76.8570	12.1125	 
   891	 6.4236	 2.3421	-18.4552	43.2487	-65.8199	16.1708	 
   892	 6.3036	 2.1986	-46.6642	17.2311	-47.0898	18.8879	 
   893	 6.3423	 2.2218	-41.0612	-1.2181	-33.6697	18.9926	 
   894	 6.1913	 2.2030	-51.7324	-4.1372	-20.2311	25.7627	 
   895	 5.5795	 1.9799	-59.4122	-1.3014	-19.8264	26.9252	 
   896	 5.0878	 1.9004	-51.7324	-4.1372	-19.8953	27.0256	 
   897	 6.1448	 2.0318	-51.7324	-4.1372	-19.8050	26.6549	 
   898	 6.5281	 2.1897	-51.7324	-4.1372	-19.3748	26.3461	 
   899	 6.2610	 2.1014	-43.5407	-7.1620	-19.7062	25.7938	 
   900	 6.1100	 2.0826	-49.8381	 2.0228	-20.3775	25.1795	 
   901	 5.9590	 2.0638	-58.0299	 5.0477	-20.5497	24.7933	 
   902	 5.4672	 1.9843	-51.7324	-4.1372	-21.2898	24.2795	 
   903	 5.0142	 1.9280	-51.7324	-4.1372	-22.9035	23.5259	 
   904	 4.6309	 1.7701	-53.7342	-9.5828	-25.2271	22.7721	 
   905	 4.1662	 1.4918	-51.7324	-4.1372	-31.9130	25.3534	 
   906	 3.4848	 1.3704	-46.6642	17.2311	-38.8268	28.5061	 
   907	 3.7442	 1.3107	-5.1377	23.8250	-48.9765	30.6422	 
   908	 4.0849	 1.3715	18.1151	29.7448	-66.9074	21.8201	 
   909	 3.8216	 1.3571	18.1151	29.7448	-81.9170	11.8443	 
   910	 3.3725	 1.3748	 0.9090	54.8401	-86.9691	 7.8999	 
   911	 2.9969	 1.3649	 0.9090	54.8401	-87.9978	 6.2931	 
   912	 2.5478	 1.3826	 0.9090	54.8401	-89.1210	 4.9837	 
   913	 2.1335	 1.3495	 0.9090	54.8401	-90.5066	 4.2958	 
   914	 1.7580	 1.3395	 0.9090	54.8401	-91.2381	 3.9287	 
   915	 1.4947	 1.3252	 0.9090	54.8401	-92.1460	 3.7392	 
   916	 1.0804	 1.2921	 0.9090	54.8401	-93.9619	 3.3602	 
   917	 0.7784	 1.2545	 0.9090	54.8401	-95.6959	 3.1009	 
   918	 1.1966	 1.3616	 0.9090	54.8401	-94.7621	 3.7306	 
   919	 1.8819	 1.5571	 0.9090	54.8401	-92.6837	 4.7624	 
   920	 1.9594	 1.6035	24.0946	46.2786	-93.3033	 4.3914	 
   921	 2.0755	 1.6730	 0.9090	54.8401	-93.4109	 4.4686	 
   922	 2.1181	 1.7702	 0.9090	54.8401	-93.1398	 4.6309	 
   923	 2.0407	 1.7239	 0.9090	54.8401	-93.7939	 4.3102	 
   924	 1.8200	 1.8067	41.3007	21.1834	-94.4824	 4.0397	 
   925	 1.7077	 1.8111	 0.9090	54.8401	-94.8610	 3.9546	 
   926	 1.4484	 1.8708	 0.9090	54.8401	-95.2741	 3.9197	 
   927	 1.2199	 1.8056	 0.9090	54.8401	-95.9238	 3.6723	 
   928	 1.4871	 1.8940	 0.9090	54.8401	-94.8566	 4.6651	 
   929	 2.3583	 2.0574	 0.9090	54.8401	-92.0811	 6.1142	 
